PlayerID	SessionCount	ChoiceClickCount	ChoiceClickCount-Action	IdleState15	IdleState15-Count	PlayerAttributes	SkillSequenceCount	SkillSequenceCount-Event Sequence	TextClickCount	lvl1_LevelStoryAlignment	lvl2_LevelStoryAlignment	lvl3_LevelStoryAlignment	lvl4_LevelStoryAlignment	lvl5_LevelStoryAlignment	lvl6_LevelStoryAlignment
null	99	1125	892	21 days, 21:51:52.749000	265	[1,2,2,2,2,2]	59	[{"skill": "ENDURANCE : 0\nRESOURCEFUL : 1\nTECH : 1\nSOCIAL : 0\nTRUST : 0\nRESEARCH : 0\n", "time": "2023-02-28 17:55:37", "index": 0}, {"skill": "ENDURANCE : 0\nRESOURCEFUL : 1\nTECH : 0\nSOCIAL : 1\nTRUST : 1\nRESEARCH : 0\n", "time": "2023-02-28 18:24:28", "index": 1}, {"skill": "ENDURANCE : 0\nRESOURCEFUL : 0\nTECH : 0\nSOCIAL : 0\nTRUST : 1\nRESEARCH : 0\n", "time": "2023-02-28 18:27:05", "index": 2}, {"skill": "{\"Research\":0,\"Resourceful\":1,\"Endurance\":0,\"Tech\":1,\"Social\":0,\"Trust\":0}", "time": "2023-02-28 21:51:02", "index": 3}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":1,\"Tech\":0,\"Social\":0,\"Trust\":1}", "time": "2023-02-28 21:51:23", "index": 4}, {"skill": "{\"Research\":1,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-02-28 21:52:15", "index": 5}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":1,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-02-28 21:52:28", "index": 6}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":1,\"Tech\":0,\"Social\":0,\"Trust\":1}", "time": "2023-02-28 21:52:36", "index": 7}, {"skill": "{\"Research\":1,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-02-28 21:53:44", "index": 8}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":1,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-02-28 21:53:56", "index": 9}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":1,\"Tech\":0,\"Social\":0,\"Trust\":1}", "time": "2023-02-28 21:54:04", "index": 10}, {"skill": "{\"Research\":1,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-02-28 21:55:16", "index": 11}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":1,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-02-28 21:55:26", "index": 12}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":1,\"Tech\":0,\"Social\":0,\"Trust\":1}", "time": "2023-02-28 21:55:37", "index": 13}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":1,\"Tech\":0,\"Social\":0,\"Trust\":1}", "time": "2023-02-28 22:15:03", "index": 14}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":1}", "time": "2023-03-04 22:57:15", "index": 15}, {"skill": "{\"Research\":1,\"Resourceful\":1,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-03-04 22:57:56", "index": 16}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":1}", "time": "2023-03-04 23:09:07", "index": 17}, {"skill": "{\"Research\":1,\"Resourceful\":1,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-03-04 23:09:46", "index": 18}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":-1}", "time": "2023-03-04 23:10:11", "index": 19}, {"skill": "{\"Research\":1,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-03-04 23:33:47", "index": 20}, {"skill": "{\"Research\":1,\"Resourceful\":1,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-03-04 23:34:17", "index": 21}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":1}", "time": "2023-03-04 23:55:38", "index": 22}, {"skill": "{\"Research\":1,\"Resourceful\":1,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-03-04 23:56:17", "index": 23}, {"skill": "{\"Research\":1,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-03-05 00:10:19", "index": 24}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":1,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-03-05 00:10:53", "index": 25}, {"skill": "{\"Research\":2,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-03-05 00:12:04", "index": 26}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":1,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-03-05 00:13:58", "index": 27}, {"skill": "{\"Research\":1,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-03-05 00:26:43", "index": 28}, {"skill": "{\"Research\":1,\"Resourceful\":1,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-03-05 00:27:29", "index": 29}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":1}", "time": "2023-03-05 00:37:00", "index": 30}, {"skill": "{\"Research\":1,\"Resourceful\":1,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-03-05 00:37:38", "index": 31}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":-1,\"Trust\":0}", "time": "2023-03-05 01:17:21", "index": 32}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":-1,\"Trust\":0}", "time": "2023-03-05 01:26:19", "index": 33}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":-2}", "time": "2023-03-05 04:15:28", "index": 34}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":1}", "time": "2023-03-05 04:15:40", "index": 35}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":2,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-03-05 04:53:00", "index": 36}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":2,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-03-05 05:36:55", "index": 37}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":2,\"Social\":0,\"Trust\":0}", "time": "2023-03-05 06:03:12", "index": 38}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":1,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-03-05 06:15:11", "index": 39}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":1,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-03-05 06:19:34", "index": 40}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":1,\"Trust\":0}", "time": "2023-03-05 06:19:35", "index": 41}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":1}", "time": "2023-03-05 06:30:11", "index": 42}, {"skill": "{\"Research\":1,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-03-05 17:00:13", "index": 43}, {"skill": "{\"Research\":1,\"Resourceful\":1,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-03-05 17:00:50", "index": 44}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":-1}", "time": "2023-03-05 17:01:05", "index": 45}, {"skill": "{\"Research\":1,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-03-05 17:01:45", "index": 46}, {"skill": "{\"Research\":1,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-03-05 17:08:57", "index": 47}, {"skill": "{\"Research\":1,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-03-05 17:17:12", "index": 48}, {"skill": "{\"Research\":1,\"Resourceful\":1,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-03-05 17:17:33", "index": 49}, {"skill": "{\"Research\":1,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-03-05 17:18:54", "index": 50}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":1,\"Trust\":0}", "time": "2023-03-07 02:32:28", "index": 51}, {"skill": "{\"Research\":1,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":0}", "time": "2023-03-07 14:41:05", "index": 52}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":1,\"Trust\":1}", "time": "2023-03-07 15:23:25", "index": 53}, {"skill": "{\"Research\":0,\"Resourceful\":1,\"Endurance\":0,\"Tech\":1,\"Social\":0,\"Trust\":0}", "time": "2023-03-07 15:23:53", "index": 54}, {"skill": "{\"Research\":0,\"Resourceful\":1,\"Endurance\":0,\"Tech\":1,\"Social\":0,\"Trust\":0}", "time": "2023-03-07 17:03:46", "index": 55}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":1,\"Tech\":0,\"Social\":1,\"Trust\":1}", "time": "2023-03-07 17:04:11", "index": 56}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":-1}", "time": "2023-03-07 17:04:49", "index": 57}, {"skill": "{\"Research\":0,\"Resourceful\":0,\"Endurance\":0,\"Tech\":0,\"Social\":0,\"Trust\":1}", "time": "2023-03-07 17:05:47", "index": 58}]	2776	0	0	0	0	0	0
